Guide1,Guide2,Library read counts,Rep1,Rep2,Gene1,Gene2
AHR-KO-3,NHT-KO-33,200,625,455,AHR,NHT
AHR-KO-3,NHT-KO-139,150,1045,1126,AHR,NHT
AHR-KO-3,NHT-KO-42,113,842,414,AHR,NHT
AHR-KO-3,NHT-KO-142,151,476,483,AHR,NHT
AHR-KO-3,NHT-KO-140,212,1602,950,AHR,NHT
AHR-KO-3,NHT-KO-136,209,1186,1081,AHR,NHT
AHR-KO-3,NHT-KO-28,91,319,277,AHR,NHT
AHR-KO-3,NHT-KO-29,136,502,791,AHR,NHT
AHR-KO-3,NHT-KO-21,187,712,744,AHR,NHT
AHR-KO-3,NHT-KO-126,147,489,253,AHR,NHT
AHR-KO-3,NHT-KO-133,239,659,1101,AHR,NHT
AHR-KO-3,NHT-KO-30,280,1750,1375,AHR,NHT
AHR-KO-3,NHT-KO-13,215,635,558,AHR,NHT
AHR-KO-3,NHT-KO-7,80,509,818,AHR,NHT
AHR-KO-3,NHT-KO-129,141,602,710,AHR,NHT
AHR-KO-3,NHT-KO-37,105,433,551,AHR,NHT
AHR-KO-3,NHT-KO-131,119,280,544,AHR,NHT
AHR-KO-3,NHT-KO-32,171,914,757,AHR,NHT
AHR-KO-3,NHT-KO-27,187,497,719,AHR,NHT
AHR-KO-3,NHT-KO-147,95,803,1116,AHR,NHT
AHR-KO-3,NHT-KO-144,186,991,715,AHR,NHT
AHR-KO-3,NHT-KO-10,167,632,491,AHR,NHT
AHR-KO-3,NHT-KO-155,190,816,456,AHR,NHT
AHR-KO-3,NHT-KO-145,62,102,421,AHR,NHT
AHR-KO-3,NHT-KO-6,172,982,1314,AHR,NHT
AHR-KO-3,NHT-KO-2,125,536,534,AHR,NHT
AHR-KO-3,NHT-KO-127,94,445,476,AHR,NHT
AHR-KO-3,NHT-KO-141,58,624,430,AHR,NHT
AHR-KO-3,NHT-KO-11,66,325,495,AHR,NHT
AHR-KO-3,NHT-KO-22,120,1203,1043,AHR,NHT
AHR-KO-3,NHT-KO-122,77,417,225,AHR,NHT
AHR-KO-3,NHT-KO-125,79,1028,855,AHR,NHT
AHR-KO-3,NHT-KO-17,119,732,909,AHR,NHT
AHR-KO-3,NHT-KO-123,114,1069,700,AHR,NHT
AHR-KO-3,NHT-KO-146,43,365,443,AHR,NHT
AHR-KO-3,NHT-KO-130,148,821,891,AHR,NHT
AHR-KO-3,NHT-KO-138,89,1016,1229,AHR,NHT
AHR-KO-3,NHT-KO-143,124,621,910,AHR,NHT
AHR-KO-3,NHT-KO-134,206,2449,1571,AHR,NHT
AHR-KO-3,NHT-KO-14,286,1932,1538,AHR,NHT
AHR-KO-3,NHT-KO-121,136,1560,1275,AHR,NHT
AHR-KO-3,NHT-KO-40,257,1307,914,AHR,NHT
AHR-KO-3,NHT-KO-34,100,309,986,AHR,NHT
AHR-KO-3,NHT-KO-18,140,821,1085,AHR,NHT
AHR-KO-3,NHT-KO-151,105,345,360,AHR,NHT
AHR-KO-3,NHT-KO-132,196,1334,1605,AHR,NHT
AHR-KO-3,NHT-KO-43,108,1100,595,AHR,NHT
AHR-KO-3,NHT-KO-35,72,1016,865,AHR,NHT
AHR-KO-3,NHT-KO-15,99,956,1073,AHR,NHT
AHR-KO-3,TAOK1-KO-1,185,1057,890,AHR,TAOK1
AHR-KO-3,TAOK1-KO-2,204,681,687,AHR,TAOK1
AHR-KO-3,TAOK1-KO-3,69,296,466,AHR,TAOK1
AHR-KO-3,TAOK1-KO-4,101,154,153,AHR,TAOK1
AHR-KO-3,TP53-KO-1,98,4511,4305,AHR,TP53
AHR-KO-3,TP53-KO-2,228,6423,6349,AHR,TP53
AHR-KO-3,TP53-KO-3,83,1675,2059,AHR,TP53
AHR-KO-3,TP53-KO-4,165,4954,3747,AHR,TP53
AHR-KO-3,XPO1-KO-1,123,46,131,AHR,XPO1
AHR-KO-3,XPO1-KO-2,164,1,0,AHR,XPO1
AHR-KO-3,XPO1-KO-3,145,21,0,AHR,XPO1
AHR-KO-3,XPO1-KO-4,111,18,0,AHR,XPO1
AHR-KO-3,XRN2-KO-1,134,5,11,AHR,XRN2
AHR-KO-3,XRN2-KO-2,88,43,122,AHR,XRN2
AHR-KO-3,XRN2-KO-3,148,104,121,AHR,XRN2
AHR-KO-3,XRN2-KO-4,169,298,276,AHR,XRN2
AHR-KO-4,AHR-KO-1,57,518,386,AHR,AHR
AHR-KO-4,AHR-KO-2,56,445,921,AHR,AHR
AHR-KO-4,AHR-KO-3,111,741,1012,AHR,AHR
AHR-KO-4,AHR-KO-4,40,464,193,AHR,AHR
AHR-KO-4,ARNT-KO-1,68,354,150,AHR,ARNT
AHR-KO-4,ARNT-KO-2,54,339,426,AHR,ARNT
AHR-KO-4,ARNT-KO-3,64,239,605,AHR,ARNT
AHR-KO-4,ARNT-KO-4,53,431,173,AHR,ARNT
AHR-KO-4,BBX-KO-1,33,405,439,AHR,BBX
AHR-KO-4,BBX-KO-2,66,473,265,AHR,BBX
AHR-KO-4,BBX-KO-3,65,905,516,AHR,BBX
AHR-KO-4,BBX-KO-4,63,321,520,AHR,BBX
AHR-KO-4,C3orf17-KO-1,66,232,43,AHR,C3orf17
AHR-KO-4,C3orf17-KO-2,46,193,210,AHR,C3orf17
AHR-KO-4,C3orf17-KO-3,68,39,71,AHR,C3orf17
AHR-KO-4,C3orf17-KO-4,57,73,68,AHR,C3orf17
AHR-KO-4,CAND1-KO-1,63,298,204,AHR,CAND1
AHR-KO-4,CAND1-KO-2,43,94,120,AHR,CAND1
AHR-KO-4,CAND1-KO-3,77,470,191,AHR,CAND1
AHR-KO-4,CAND1-KO-4,122,361,281,AHR,CAND1
AHR-KO-4,CCT4-KO-1,94,170,104,AHR,CCT4
AHR-KO-4,CCT4-KO-2,29,0,0,AHR,CCT4
AHR-KO-4,CCT4-KO-3,65,0,0,AHR,CCT4
AHR-KO-4,CCT4-KO-4,112,0,27,AHR,CCT4
AHR-KO-4,DIMT1-KO-1,78,182,154,AHR,DIMT1
AHR-KO-4,DIMT1-KO-2,80,635,988,AHR,DIMT1
AHR-KO-4,DIMT1-KO-3,88,107,12,AHR,DIMT1
AHR-KO-4,DIMT1-KO-4,180,89,8,AHR,DIMT1
AHR-KO-4,EFTUD2-KO-1,90,2,7,AHR,EFTUD2
AHR-KO-4,EFTUD2-KO-2,83,482,738,AHR,EFTUD2
AHR-KO-4,EFTUD2-KO-3,80,16,75,AHR,EFTUD2
AHR-KO-4,EFTUD2-KO-4,46,46,0,AHR,EFTUD2
AHR-KO-4,EIF3B-KO-1,92,159,235,AHR,EIF3B
AHR-KO-4,EIF3B-KO-2,113,80,109,AHR,EIF3B
AHR-KO-4,EIF3B-KO-3,67,6,24,AHR,EIF3B
AHR-KO-4,EIF3B-KO-4,69,1,18,AHR,EIF3B
AHR-KO-4,FRYL-KO-1,71,503,612,AHR,FRYL
AHR-KO-4,FRYL-KO-2,53,599,289,AHR,FRYL
AHR-KO-4,FRYL-KO-3,79,418,635,AHR,FRYL
AHR-KO-4,FRYL-KO-4,71,285,166,AHR,FRYL
AHR-KO-4,IARS-KO-1,51,19,24,AHR,IARS
AHR-KO-4,IARS-KO-2,50,29,69,AHR,IARS
AHR-KO-4,IARS-KO-3,41,14,35,AHR,IARS
AHR-KO-4,IARS-KO-4,61,48,0,AHR,IARS
AHR-KO-4,KEAP1-KO-1,65,507,207,AHR,KEAP1
AHR-KO-4,KEAP1-KO-2,64,710,931,AHR,KEAP1
AHR-KO-4,KEAP1-KO-3,115,1152,842,AHR,KEAP1
AHR-KO-4,KEAP1-KO-4,74,1095,476,AHR,KEAP1
AHR-KO-4,KIRREL-KO-1,91,572,567,AHR,KIRREL
AHR-KO-4,KIRREL-KO-2,36,541,296,AHR,KIRREL
AHR-KO-4,KIRREL-KO-3,192,1636,1265,AHR,KIRREL
AHR-KO-4,KIRREL-KO-4,100,980,962,AHR,KIRREL
AHR-KO-4,NARS-KO-1,90,0,30,AHR,NARS
AHR-KO-4,NARS-KO-2,43,0,9,AHR,NARS
AHR-KO-4,NARS-KO-3,129,9,37,AHR,NARS
AHR-KO-4,NARS-KO-4,39,0,3,AHR,NARS
AHR-KO-4,NCL-KO-1,41,27,9,AHR,NCL
AHR-KO-4,NCL-KO-2,68,147,67,AHR,NCL
AHR-KO-4,NCL-KO-3,55,0,29,AHR,NCL
AHR-KO-4,NCL-KO-4,51,78,219,AHR,NCL
AHR-KO-4,NF2-KO-1,49,1595,714,AHR,NF2
AHR-KO-4,NF2-KO-2,74,78,287,AHR,NF2
AHR-KO-4,NF2-KO-3,82,1035,733,AHR,NF2
AHR-KO-4,NF2-KO-4,77,520,325,AHR,NF2
AHR-KO-4,NHT-KO-20,18,247,453,AHR,NHT
AHR-KO-4,NHT-KO-25,101,899,904,AHR,NHT
AHR-KO-4,NHT-KO-8,22,201,175,AHR,NHT
AHR-KO-4,NHT-KO-9,144,1468,1189,AHR,NHT
AHR-KO-4,NHT-KO-26,70,368,579,AHR,NHT
AHR-KO-4,NHT-KO-41,134,1356,1072,AHR,NHT
AHR-KO-4,NHT-KO-44,139,723,820,AHR,NHT
AHR-KO-4,NHT-KO-149,103,688,712,AHR,NHT
AHR-KO-4,NHT-KO-5,56,715,688,AHR,NHT
AHR-KO-4,NHT-KO-148,101,705,953,AHR,NHT
AHR-KO-4,NHT-KO-16,85,319,617,AHR,NHT
AHR-KO-4,NHT-KO-156,53,471,524,AHR,NHT
AHR-KO-4,NHT-KO-4,53,492,745,AHR,NHT
AHR-KO-4,NHT-KO-128,61,644,765,AHR,NHT
AHR-KO-4,NHT-KO-19,91,689,574,AHR,NHT
AHR-KO-4,NHT-KO-152,96,1000,670,AHR,NHT
AHR-KO-4,NHT-KO-137,73,616,383,AHR,NHT
AHR-KO-4,NHT-KO-38,98,1119,1204,AHR,NHT
AHR-KO-4,NHT-KO-1,63,670,480,AHR,NHT
AHR-KO-4,NHT-KO-12,50,138,143,AHR,NHT
AHR-KO-4,NHT-KO-124,80,699,891,AHR,NHT
AHR-KO-4,NHT-KO-135,78,775,335,AHR,NHT
AHR-KO-4,NHT-KO-39,59,420,812,AHR,NHT
AHR-KO-4,NHT-KO-23,65,299,451,AHR,NHT
AHR-KO-4,NHT-KO-153,75,704,529,AHR,NHT
AHR-KO-4,NHT-KO-24,61,439,390,AHR,NHT
AHR-KO-4,NHT-KO-3,73,668,847,AHR,NHT
AHR-KO-4,NHT-KO-36,73,866,493,AHR,NHT
AHR-KO-4,NHT-KO-154,50,310,326,AHR,NHT
AHR-KO-4,NHT-KO-31,45,263,397,AHR,NHT
AHR-KO-4,NHT-KO-150,113,461,509,AHR,NHT
AHR-KO-4,NHT-KO-33,103,1008,787,AHR,NHT
AHR-KO-4,NHT-KO-139,69,544,740,AHR,NHT
AHR-KO-4,NHT-KO-42,72,46,473,AHR,NHT
AHR-KO-4,NHT-KO-142,69,584,691,AHR,NHT
AHR-KO-4,NHT-KO-140,105,907,671,AHR,NHT
AHR-KO-4,NHT-KO-136,105,973,912,AHR,NHT
AHR-KO-4,NHT-KO-28,53,353,198,AHR,NHT
AHR-KO-4,NHT-KO-29,58,552,343,AHR,NHT
AHR-KO-4,NHT-KO-21,99,910,1054,AHR,NHT
AHR-KO-4,NHT-KO-126,64,274,274,AHR,NHT
AHR-KO-4,NHT-KO-133,130,295,376,AHR,NHT
AHR-KO-4,NHT-KO-30,163,1258,1359,AHR,NHT
AHR-KO-4,NHT-KO-13,117,516,379,AHR,NHT
AHR-KO-4,NHT-KO-7,44,344,472,AHR,NHT
AHR-KO-4,NHT-KO-129,73,619,482,AHR,NHT
AHR-KO-4,NHT-KO-37,67,302,536,AHR,NHT
AHR-KO-4,NHT-KO-131,57,789,477,AHR,NHT
AHR-KO-4,NHT-KO-32,90,1336,983,AHR,NHT
AHR-KO-4,NHT-KO-27,91,751,510,AHR,NHT
AHR-KO-4,NHT-KO-147,65,207,181,AHR,NHT
AHR-KO-4,NHT-KO-144,110,536,786,AHR,NHT
AHR-KO-4,NHT-KO-10,77,261,431,AHR,NHT
AHR-KO-4,NHT-KO-155,100,902,1214,AHR,NHT
AHR-KO-4,NHT-KO-145,31,66,111,AHR,NHT
AHR-KO-4,NHT-KO-6,83,678,374,AHR,NHT
AHR-KO-4,NHT-KO-2,81,288,559,AHR,NHT
AHR-KO-4,NHT-KO-127,60,228,260,AHR,NHT
AHR-KO-4,NHT-KO-141,40,387,94,AHR,NHT
AHR-KO-4,NHT-KO-11,29,153,239,AHR,NHT
AHR-KO-4,NHT-KO-22,68,555,1057,AHR,NHT
AHR-KO-4,NHT-KO-122,26,294,121,AHR,NHT
AHR-KO-4,NHT-KO-125,51,857,595,AHR,NHT
AHR-KO-4,NHT-KO-17,71,621,614,AHR,NHT
AHR-KO-4,NHT-KO-123,52,1149,775,AHR,NHT
AHR-KO-4,NHT-KO-146,18,37,306,AHR,NHT
AHR-KO-4,NHT-KO-130,80,560,1025,AHR,NHT
AHR-KO-4,NHT-KO-138,57,500,442,AHR,NHT
AHR-KO-4,NHT-KO-143,73,705,203,AHR,NHT
AHR-KO-4,NHT-KO-134,121,1285,853,AHR,NHT
AHR-KO-4,NHT-KO-14,154,721,912,AHR,NHT
AHR-KO-4,NHT-KO-121,80,729,1101,AHR,NHT
AHR-KO-4,NHT-KO-40,138,1226,1232,AHR,NHT
AHR-KO-4,NHT-KO-34,57,262,138,AHR,NHT
AHR-KO-4,NHT-KO-18,88,501,634,AHR,NHT
AHR-KO-4,NHT-KO-151,43,533,362,AHR,NHT
AHR-KO-4,NHT-KO-132,106,1734,1050,AHR,NHT
AHR-KO-4,NHT-KO-43,56,419,538,AHR,NHT
AHR-KO-4,NHT-KO-35,41,464,446,AHR,NHT
AHR-KO-4,NHT-KO-15,53,748,759,AHR,NHT
AHR-KO-4,TAOK1-KO-1,81,749,507,AHR,TAOK1
AHR-KO-4,TAOK1-KO-2,106,427,220,AHR,TAOK1
AHR-KO-4,TAOK1-KO-3,34,511,242,AHR,TAOK1
AHR-KO-4,TAOK1-KO-4,63,224,186,AHR,TAOK1
AHR-KO-4,TP53-KO-1,47,2606,2414,AHR,TP53
AHR-KO-4,TP53-KO-2,103,3901,3858,AHR,TP53
AHR-KO-4,TP53-KO-3,45,874,671,AHR,TP53
AHR-KO-4,TP53-KO-4,92,2320,3093,AHR,TP53
AHR-KO-4,XPO1-KO-1,81,65,61,AHR,XPO1
AHR-KO-4,XPO1-KO-2,88,14,1,AHR,XPO1
AHR-KO-4,XPO1-KO-3,87,24,19,AHR,XPO1
AHR-KO-4,XPO1-KO-4,54,74,51,AHR,XPO1
AHR-KO-4,XRN2-KO-1,71,22,19,AHR,XRN2
AHR-KO-4,XRN2-KO-2,53,129,4,AHR,XRN2
AHR-KO-4,XRN2-KO-3,83,7,0,AHR,XRN2
AHR-KO-4,XRN2-KO-4,72,152,462,AHR,XRN2
ARNT-KO-1,AHR-KO-1,124,633,423,ARNT,AHR
ARNT-KO-1,AHR-KO-2,117,460,224,ARNT,AHR
ARNT-KO-1,AHR-KO-3,191,1263,1184,ARNT,AHR
ARNT-KO-1,AHR-KO-4,73,536,398,ARNT,AHR
ARNT-KO-1,ARNT-KO-1,109,1332,1385,ARNT,ARNT
ARNT-KO-1,ARNT-KO-2,108,547,710,ARNT,ARNT
ARNT-KO-1,ARNT-KO-3,74,425,501,ARNT,ARNT
ARNT-KO-1,ARNT-KO-4,99,385,139,ARNT,ARNT
ARNT-KO-1,BBX-KO-1,57,121,169,ARNT,BBX
ARNT-KO-1,BBX-KO-2,117,791,820,ARNT,BBX
ARNT-KO-1,BBX-KO-3,106,466,318,ARNT,BBX
ARNT-KO-1,BBX-KO-4,107,100,212,ARNT,BBX
ARNT-KO-1,C3orf17-KO-1,106,175,67,ARNT,C3orf17
ARNT-KO-1,C3orf17-KO-2,97,80,33,ARNT,C3orf17
ARNT-KO-1,C3orf17-KO-3,129,32,64,ARNT,C3orf17
ARNT-KO-1,C3orf17-KO-4,86,20,22,ARNT,C3orf17
ARNT-KO-1,CAND1-KO-1,125,226,238,ARNT,CAND1
ARNT-KO-1,CAND1-KO-2,91,69,46,ARNT,CAND1
ARNT-KO-1,CAND1-KO-3,104,312,204,ARNT,CAND1
ARNT-KO-1,CAND1-KO-4,220,218,168,ARNT,CAND1
ARNT-KO-1,CCT4-KO-1,141,84,7,ARNT,CCT4
ARNT-KO-1,CCT4-KO-2,73,0,1,ARNT,CCT4
ARNT-KO-1,CCT4-KO-3,112,0,0,ARNT,CCT4
ARNT-KO-1,CCT4-KO-4,181,62,131,ARNT,CCT4
ARNT-KO-1,DIMT1-KO-1,127,87,36,ARNT,DIMT1
ARNT-KO-1,DIMT1-KO-2,145,724,431,ARNT,DIMT1
ARNT-KO-1,DIMT1-KO-3,128,154,126,ARNT,DIMT1
ARNT-KO-1,DIMT1-KO-4,318,80,99,ARNT,DIMT1
ARNT-KO-1,EFTUD2-KO-1,131,54,45,ARNT,EFTUD2
ARNT-KO-1,EFTUD2-KO-2,157,394,351,ARNT,EFTUD2
ARNT-KO-1,EFTUD2-KO-3,128,87,55,ARNT,EFTUD2
ARNT-KO-1,EFTUD2-KO-4,95,14,55,ARNT,EFTUD2
ARNT-KO-1,EIF3B-KO-1,178,520,186,ARNT,EIF3B
ARNT-KO-1,EIF3B-KO-2,237,24,25,ARNT,EIF3B
ARNT-KO-1,EIF3B-KO-3,118,0,13,ARNT,EIF3B
ARNT-KO-1,EIF3B-KO-4,135,63,78,ARNT,EIF3B
ARNT-KO-1,FRYL-KO-1,146,257,449,ARNT,FRYL
ARNT-KO-1,FRYL-KO-2,101,392,204,ARNT,FRYL
ARNT-KO-1,FRYL-KO-3,108,1081,711,ARNT,FRYL
ARNT-KO-1,FRYL-KO-4,118,298,372,ARNT,FRYL
ARNT-KO-1,IARS-KO-1,85,4,6,ARNT,IARS
ARNT-KO-1,IARS-KO-2,84,52,88,ARNT,IARS
ARNT-KO-1,IARS-KO-3,76,144,276,ARNT,IARS
ARNT-KO-1,IARS-KO-4,101,13,11,ARNT,IARS
ARNT-KO-1,KEAP1-KO-1,118,758,485,ARNT,KEAP1
ARNT-KO-1,KEAP1-KO-2,98,341,510,ARNT,KEAP1
ARNT-KO-1,KEAP1-KO-3,198,1208,884,ARNT,KEAP1
ARNT-KO-1,KEAP1-KO-4,111,163,548,ARNT,KEAP1
ARNT-KO-1,KIRREL-KO-1,160,653,793,ARNT,KIRREL
ARNT-KO-1,KIRREL-KO-2,70,390,489,ARNT,KIRREL
ARNT-KO-1,KIRREL-KO-3,312,738,1922,ARNT,KIRREL
ARNT-KO-1,KIRREL-KO-4,173,1648,1277,ARNT,KIRREL
ARNT-KO-1,NARS-KO-1,121,0,11,ARNT,NARS
ARNT-KO-1,NARS-KO-2,71,7,24,ARNT,NARS
ARNT-KO-1,NARS-KO-3,211,2,15,ARNT,NARS
ARNT-KO-1,NARS-KO-4,73,0,3,ARNT,NARS
ARNT-KO-1,NCL-KO-1,92,16,36,ARNT,NCL
ARNT-KO-1,NCL-KO-2,131,449,140,ARNT,NCL
ARNT-KO-1,NCL-KO-3,98,28,0,ARNT,NCL
ARNT-KO-1,NCL-KO-4,79,149,9,ARNT,NCL
ARNT-KO-1,NF2-KO-1,94,1228,704,ARNT,NF2
ARNT-KO-1,NF2-KO-2,122,1270,1088,ARNT,NF2
ARNT-KO-1,NF2-KO-3,144,1399,1143,ARNT,NF2
ARNT-KO-1,NF2-KO-4,148,1005,569,ARNT,NF2
ARNT-KO-1,NHT-KO-20,41,71,207,ARNT,NHT
ARNT-KO-1,NHT-KO-25,163,542,725,ARNT,NHT
ARNT-KO-1,NHT-KO-8,55,738,418,ARNT,NHT
ARNT-KO-1,NHT-KO-9,244,681,472,ARNT,NHT
ARNT-KO-1,NHT-KO-26,112,1120,530,ARNT,NHT
ARNT-KO-1,NHT-KO-41,182,804,700,ARNT,NHT
ARNT-KO-1,NHT-KO-44,248,1386,656,ARNT,NHT
ARNT-KO-1,NHT-KO-149,225,766,1095,ARNT,NHT
ARNT-KO-1,NHT-KO-5,74,428,641,ARNT,NHT
ARNT-KO-1,NHT-KO-148,195,927,417,ARNT,NHT
ARNT-KO-1,NHT-KO-16,164,748,473,ARNT,NHT
ARNT-KO-1,NHT-KO-156,84,591,390,ARNT,NHT
ARNT-KO-1,NHT-KO-4,74,555,545,ARNT,NHT
ARNT-KO-1,NHT-KO-128,127,871,1007,ARNT,NHT
ARNT-KO-1,NHT-KO-19,162,283,618,ARNT,NHT
ARNT-KO-1,NHT-KO-152,157,951,807,ARNT,NHT
ARNT-KO-1,NHT-KO-137,135,926,741,ARNT,NHT
ARNT-KO-1,NHT-KO-38,171,1559,1365,ARNT,NHT
ARNT-KO-1,NHT-KO-1,121,595,197,ARNT,NHT
ARNT-KO-1,NHT-KO-12,80,661,497,ARNT,NHT
ARNT-KO-1,NHT-KO-124,186,342,569,ARNT,NHT
ARNT-KO-1,NHT-KO-135,146,799,677,ARNT,NHT
ARNT-KO-1,NHT-KO-39,121,495,421,ARNT,NHT
ARNT-KO-1,NHT-KO-23,122,281,288,ARNT,NHT
ARNT-KO-1,NHT-KO-153,140,584,967,ARNT,NHT
ARNT-KO-1,NHT-KO-24,113,147,339,ARNT,NHT
ARNT-KO-1,NHT-KO-3,142,1235,555,ARNT,NHT
ARNT-KO-1,NHT-KO-36,109,1027,753,ARNT,NHT
ARNT-KO-1,NHT-KO-154,74,219,328,ARNT,NHT
ARNT-KO-1,NHT-KO-31,95,140,503,ARNT,NHT
ARNT-KO-1,NHT-KO-150,161,831,728,ARNT,NHT
ARNT-KO-1,NHT-KO-33,162,448,594,ARNT,NHT
ARNT-KO-1,NHT-KO-139,158,906,774,ARNT,NHT
ARNT-KO-1,NHT-KO-42,117,870,701,ARNT,NHT
ARNT-KO-1,NHT-KO-142,150,821,634,ARNT,NHT
ARNT-KO-1,NHT-KO-140,184,1179,624,ARNT,NHT
ARNT-KO-1,NHT-KO-136,182,1122,959,ARNT,NHT
ARNT-KO-1,NHT-KO-28,57,1115,530,ARNT,NHT
ARNT-KO-1,NHT-KO-29,100,727,589,ARNT,NHT
ARNT-KO-1,NHT-KO-21,171,1205,674,ARNT,NHT
ARNT-KO-1,NHT-KO-126,119,89,354,ARNT,NHT
ARNT-KO-1,NHT-KO-133,194,640,710,ARNT,NHT
ARNT-KO-1,NHT-KO-30,293,1143,1016,ARNT,NHT
ARNT-KO-1,NHT-KO-13,197,878,832,ARNT,NHT
ARNT-KO-1,NHT-KO-7,90,1090,610,ARNT,NHT
ARNT-KO-1,NHT-KO-129,133,511,226,ARNT,NHT
ARNT-KO-1,NHT-KO-37,112,552,567,ARNT,NHT
ARNT-KO-1,NHT-KO-131,110,160,452,ARNT,NHT
ARNT-KO-1,NHT-KO-32,165,1474,1210,ARNT,NHT
ARNT-KO-1,NHT-KO-27,173,823,920,ARNT,NHT
ARNT-KO-1,NHT-KO-147,80,117,312,ARNT,NHT
ARNT-KO-1,NHT-KO-144,165,1026,621,ARNT,NHT
ARNT-KO-1,NHT-KO-10,166,384,337,ARNT,NHT
ARNT-KO-1,NHT-KO-155,173,603,660,ARNT,NHT
ARNT-KO-1,NHT-KO-145,57,237,57,ARNT,NHT
ARNT-KO-1,NHT-KO-6,183,1227,1229,ARNT,NHT
ARNT-KO-1,NHT-KO-2,118,136,127,ARNT,NHT
ARNT-KO-1,NHT-KO-127,76,398,300,ARNT,NHT
ARNT-KO-1,NHT-KO-141,57,447,393,ARNT,NHT
ARNT-KO-1,NHT-KO-11,60,95,286,ARNT,NHT
ARNT-KO-1,NHT-KO-22,138,1175,1015,ARNT,NHT
ARNT-KO-1,NHT-KO-122,52,281,232,ARNT,NHT
ARNT-KO-1,NHT-KO-125,91,397,440,ARNT,NHT
ARNT-KO-1,NHT-KO-17,101,696,497,ARNT,NHT
ARNT-KO-1,NHT-KO-123,116,563,397,ARNT,NHT
ARNT-KO-1,NHT-KO-146,49,620,370,ARNT,NHT
ARNT-KO-1,NHT-KO-130,130,1457,575,ARNT,NHT
ARNT-KO-1,NHT-KO-138,120,344,643,ARNT,NHT
ARNT-KO-1,NHT-KO-143,115,422,574,ARNT,NHT
ARNT-KO-1,NHT-KO-134,187,901,1153,ARNT,NHT
ARNT-KO-1,NHT-KO-14,299,1054,861,ARNT,NHT
ARNT-KO-1,NHT-KO-121,139,878,673,ARNT,NHT
ARNT-KO-1,NHT-KO-40,209,1078,741,ARNT,NHT
ARNT-KO-1,NHT-KO-34,95,439,315,ARNT,NHT
ARNT-KO-1,NHT-KO-18,160,732,671,ARNT,NHT
ARNT-KO-1,NHT-KO-151,75,812,398,ARNT,NHT
ARNT-KO-1,NHT-KO-132,216,1237,1374,ARNT,NHT
ARNT-KO-1,NHT-KO-43,110,974,914,ARNT,NHT
ARNT-KO-1,NHT-KO-35,73,587,506,ARNT,NHT
ARNT-KO-1,NHT-KO-15,104,1569,672,ARNT,NHT
ARNT-KO-1,TAOK1-KO-1,159,702,637,ARNT,TAOK1
ARNT-KO-1,TAOK1-KO-2,172,273,331,ARNT,TAOK1
ARNT-KO-1,TAOK1-KO-3,63,209,113,ARNT,TAOK1
ARNT-KO-1,TAOK1-KO-4,112,586,292,ARNT,TAOK1
ARNT-KO-1,TP53-KO-1,103,3225,3154,ARNT,TP53
ARNT-KO-1,TP53-KO-2,201,6829,5677,ARNT,TP53
ARNT-KO-1,TP53-KO-3,95,1767,1505,ARNT,TP53
ARNT-KO-1,TP53-KO-4,128,3436,3505,ARNT,TP53
ARNT-KO-1,XPO1-KO-1,114,75,15,ARNT,XPO1
ARNT-KO-1,XPO1-KO-2,134,9,16,ARNT,XPO1
ARNT-KO-1,XPO1-KO-3,123,2,7,ARNT,XPO1
ARNT-KO-1,XPO1-KO-4,106,0,26,ARNT,XPO1
ARNT-KO-1,XRN2-KO-1,109,15,78,ARNT,XRN2
ARNT-KO-1,XRN2-KO-2,98,171,87,ARNT,XRN2
ARNT-KO-1,XRN2-KO-3,146,1,21,ARNT,XRN2
ARNT-KO-1,XRN2-KO-4,124,559,690,ARNT,XRN2
ARNT-KO-2,AHR-KO-1,32,119,113,ARNT,AHR
ARNT-KO-2,AHR-KO-2,34,49,236,ARNT,AHR
ARNT-KO-2,AHR-KO-3,45,500,326,ARNT,AHR
ARNT-KO-2,AHR-KO-4,17,93,126,ARNT,AHR
ARNT-KO-2,ARNT-KO-1,31,245,468,ARNT,ARNT
ARNT-KO-2,ARNT-KO-2,26,177,334,ARNT,ARNT
ARNT-KO-2,ARNT-KO-3,21,249,71,ARNT,ARNT
ARNT-KO-2,ARNT-KO-4,19,109,69,ARNT,ARNT
ARNT-KO-2,BBX-KO-1,16,320,237,ARNT,BBX
ARNT-KO-2,BBX-KO-2,31,34,112,ARNT,BBX
ARNT-KO-2,BBX-KO-3,24,61,254,ARNT,BBX
ARNT-KO-2,BBX-KO-4,19,143,39,ARNT,BBX
ARNT-KO-2,C3orf17-KO-1,33,145,1,ARNT,C3orf17
ARNT-KO-2,C3orf17-KO-2,25,22,85,ARNT,C3orf17
ARNT-KO-2,C3orf17-KO-3,37,58,1,ARNT,C3orf17
ARNT-KO-2,C3orf17-KO-4,26,1,21,ARNT,C3orf17
ARNT-KO-2,CAND1-KO-1,34,15,165,ARNT,CAND1
ARNT-KO-2,CAND1-KO-2,33,1,16,ARNT,CAND1
ARNT-KO-2,CAND1-KO-3,33,3,7,ARNT,CAND1
ARNT-KO-2,CAND1-KO-4,55,48,67,ARNT,CAND1
ARNT-KO-2,CCT4-KO-1,49,5,7,ARNT,CCT4
ARNT-KO-2,CCT4-KO-2,19,0,0,ARNT,CCT4
ARNT-KO-2,CCT4-KO-3,29,0,11,ARNT,CCT4
